"id","human_readable_id","title","type","description","text_unit_ids","frequency","degree","x","y"
"70483532-7ad9-4167-a735-ab0dbce267ce",4142,"侧方楔形压缩骨折","INJURY","脊柱侧屈型损伤可能导致椎体侧方楔形压缩骨折)>",['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'],1,1,0.0,0.0
"ce3d700b-4b33-449c-a45e-14cc2a1d2e4a",4143,"神经根或马尾神经牵拉性损伤","INJURY","脊柱侧屈型损伤可能导致对侧神经根或马尾神经受到牵张应力而损伤)>",['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'],1,1,0.0,0.0
"d298646d-2546-40cd-a6e8-c3bee4a9c835",4144,"前纵韧带断裂","","",['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'],1,1,0.0,0.0
"f3f82cf7-8277-4da3-a00e-7bac7b272c25",4145,"椎管变形","","",['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'],1,1,0.0,0.0
"5185f5c2-c198-4907-8c90-cfa2255c4452",4146,"T11~L2","ANATOMY","活动范围较大的下颈椎和胸腰椎结合部)>",['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'],1,1,0.0,0.0
"a530f85b-87fd-4fd6-b2ae-5c5c882fbdbf",4147,"胸腰椎结合部","ANATOMY","脊柱的一部分，活动范围较大，常见于屈曲型损伤)>",['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'],1,0,"",""
"353d50e5-4487-4524-b798-1248e37ae45a",4148,"屈曲型损伤","INJURY","

屈曲型损伤是一种脊柱损伤，常见于从高处坠落时臀部触地或头枕部触地的情况，应采用过伸位复位进行治疗。","['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'
 'f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef']",2,2,0.0,0.0
"49b8721d-c989-4103-a669-3424fc22b1e8",4149,"过伸型损伤","INJURY","

过伸型损伤是脊柱损伤的一种类型，常见于从高处仰面摔下或急刹车时头面部撞击等情况，治疗时应采用屈曲位复位。","['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'
 'f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef']",2,2,0.0,0.0
"a03cb076-085a-4aff-bbe1-15d0ae5af0da",4150,"垂直压缩型损伤","INJURY","脊柱损伤的一种类型，常见于头顶受到纵向打击或垂直撞击)>",['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'],1,1,0.0,0.0
"234235ad-54a1-4bf4-a147-3610d1dba7d1",4151,"侧屈型损伤","INJURY","

侧屈型损伤是脊柱损伤的一种类型，常见于高处坠落时一侧臀部触地或重物压砸使躯干向一侧弯曲，导致椎体侧方楔形压缩骨折，同时对侧受到牵张应力，可能引起神经根或马尾神经的牵拉性损伤。","['acf8faf799da56167d04fbfa9c2b3f73c769a356d733fbd1a20609082dfda2400f6b34b6a3ae0d3d96c8c8b59e6914200367f889fdb79b1a2d14ca1ba634cba2'
 '1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e']",2,3,0.0,0.0
"36f296b9-56a8-4d53-a3e6-18550e38b826",4152,"屈曲旋转型损伤","INJURY","屈曲旋转型损伤是脊柱受到屈曲和向一侧旋转的复合暴力作用，造成棘上、棘间韧带牵拉损伤，旋转轴对侧的小关节囊撕裂、关节突关节脱位，椎管变形，脊髓受压",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,5,0.0,0.0
"643cea6b-51bd-4da6-9543-ce1db8f76ad5",4153,"水平剪力型损伤","INJURY","水平剪力型损伤又称安全带型损伤，多属屈曲分离型剪力损伤，高速行驶的汽车在撞车瞬间患者下半身被安全带固定，躯干上部由于惯性急剧前移，造成经棘上棘间韧带-后纵韧带-椎间盘水平断裂，或经棘突-椎板-椎体水平骨折，移位较大，脊髓损伤多见",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,3,0.0,0.0
"321e1c59-a9fc-4ee2-81eb-7c019e0054ac",4154,"撕脱型损伤","INJURY","撕脱型损伤是由于肌肉急骤而不协调收缩，造成棘突或横突撕脱性骨折，脊柱的稳定性不受破坏，骨折移位往往较小",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,0,"",""
"5c6c8564-1069-4355-84aa-36c2fac158b9",4155,"稳定性损伤","INJURY","稳定性损伤是指骨折无移位趋向，如单纯椎体压缩性骨折不超过 1/3、单纯横突棘突骨折",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,0,"",""
"9a3d67bd-9805-4d6d-8db4-721909bfce3a",4156,"不稳定性损伤","INJURY","不稳定性损伤是指暴力作用强大，除椎体、附件骨折外，还常伴有韧带、椎间盘损伤，使脊柱的稳定因素大部分被破坏，搬运中易发生移位，损伤脊髓或马尾神经，如骨折脱位、椎体爆裂性骨折、压缩性骨折超过 1/2",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,3,0.0,0.0
"b901353d-b7dc-4651-948f-f013522efe11",4157,"DENIS","PERSON","Denis 是提出脊柱""三柱""概念的学者，于 1983 年提出",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,1,0.0,0.0
"1c78ecf6-221d-403f-9fec-38aac9cc154c",4158,"三柱","ANATOMY","三柱是脊柱的结构概念，包括前柱、中柱和后柱",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,6,0.0,0.0
"90a76269-048d-4cc3-83fb-88906be33571",4159,"前柱","ANATOMY","前柱由前纵韧带、椎体及椎间盘前 2/3 组成",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,1,0.0,0.0
"48badf60-061c-4124-b2ba-787a5d725837",4160,"中柱","ANATOMY","中柱由后纵韧带、椎体及椎间盘后 1/3 组成",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,1,0.0,0.0
"f54ea506-fe89-42b3-965d-b80eceb2340a",4161,"后柱","ANATOMY","后柱由椎弓、关节突关节、棘突、椎板、黄韧带、棘间韧带、棘上韧带组成",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,1,0.0,0.0
"e4746694-ea0c-4eb3-98b4-be615565d7ef",4162,"小关节囊","ANATOMY","小关节囊是脊柱小关节的囊状结构，可能在屈曲旋转型损伤中撕裂",['1692002e35faa4a55bbc606a319721f0fd2f0fd7153128cd0e04c3e7bd2229d1b4790adf02f5eef9668f9d596c9ee2b6e5a583c04a096731092567d54a09783e'],1,1,0.0,0.0
"4b8041b1-3f85-4a22-af4d-5ef95b1261c6",4163,"颈椎损伤","INJURY","

颈椎损伤是脊柱损伤的一种，常见于颅脑外伤或醉酒意识不清时，需特别注意排除其他可能损伤。颈椎损伤伴关节交锁应首选颅骨牵引复位法。","['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'
 'f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef']",2,2,0.0,0.0
"bd7ed32f-e354-42b7-a673-ce3fe640fe0a",4164,"脊柱疼痛","SYMPTOM","脊柱疼痛是脊柱损伤的主要症状之一",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,1,0.0,0.0
"1ff41bfb-9b7f-4465-873a-98ea27cacb42",4165,"活动障碍","SYMPTOM","

活动障碍是脊柱损伤的主要症状之一，同时在肩关节脱位后，肩部活动也会明显受限。","['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'
 'c20bcfb5cd35f8452ab37d00c7f6f16dcd3d4f8553ecfece9d64f7ffe92d0d466f61a1fd0ea50b039d6abec565370f3cb0af761b45ac7c471f1c37996d119f95']",2,2,0.0,0.0
"c61fedcb-1e0e-486b-a83c-ffc4b7798d13",4166,"额面部皮肤擦伤或挫伤","SYMPTOM","额面部皮肤擦伤或挫伤提示颈椎过伸性损伤",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,1,0.0,0.0
"029fd882-62e9-4866-be70-9178d628a2a9",4167,"棘突后突","SYMPTOM","棘突后突表明椎体压缩或骨折脱位",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,1,0.0,0.0
"5b879465-85f8-4e8b-9311-e71c5d0fa4e9",4168,"棘突间距增大","SYMPTOM","棘突间距增大说明椎骨脱位或棘间韧带断裂",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,1,0.0,0.0
"afb5e846-45dc-4118-bcf3-614d9f255424",4169,"棘突排列不在一条直线上","SYMPTOM","棘突排列不在一条直线上表明脊柱有旋转或侧方移位",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,1,0.0,0.0
"50199260-06d3-4a76-8a19-39ba7fd13de8",4170,"韧带肌内断裂","INJURY","棘突周围软组织肿胀、皮下瘀血说明韧带肌内断裂",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,0,"",""
"0b763a9d-4ba8-4d7f-9ddd-39a38ba362a3",4171,"椎体压缩骨折","INJURY","椎体压缩骨折是脊柱损伤的一种类型，疼痛及功能障碍可能不明显",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,0,"",""
"a3d47439-5415-4c22-8c2e-7517527aa4f1",4172,"诱发电位检查","EQUIPMENT","诱发电位检查有助于评估患者晚期的神经功能",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,1,0.0,0.0
"e4176ec1-3061-4d37-bd98-0db04c88cf68",4173,"木板担架","EQUIPMENT","搬运用的担架应为木板担架，避免脊椎移位加重",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,0,"",""
"6c75d230-1d24-4a3a-a2e9-b265a5a90dfb",4174,"椎体压缩或骨折脱位","","",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,1,0.0,0.0
"0a0bdcaf-8578-4e16-81b1-d66a2bebeaaf",4175,"椎骨脱位或棘间韧带断裂","","",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,1,0.0,0.0
"aa3fefbf-ff42-4f7c-b23a-736667b69a27",4176,"脊柱旋转或侧方移位","","",['307c1529648df49033323236541a0908a867d5bf9a676c20f511630c24b56587294f65b34d031ac7c2f641c02eabe6bf2a7d9609890b3f181748daf2587dd9bc'],1,1,0.0,0.0
"78178a25-6eb9-4228-a2ff-d532882c6b9d",4177,"牵引力","EQUIPMENT","牵引力的作用方向和大小在复位时需注意，以防止骨折脱位加重或损伤脊髓",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,0,"",""
"f149e7aa-92ae-4455-8455-8297fb8e927c",4178,"关节交锁","SYMPTOM","关节交锁是颈椎损伤的一种症状，需用颅骨牵引复位法",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,1,0.0,0.0
"f8496943-68cc-49e9-9aa6-0620a5b3756f",4179,"颅骨牵引复位法","TREATMENT","颅骨牵引复位法用于治疗颈椎损伤伴关节交锁",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,2,0.0,0.0
"ad5afc38-64b4-46d1-9edc-49c3747970bb",4180,"垫枕加腰背肌锻炼复位法","TREATMENT","垫枕加腰背肌锻炼复位法用于治疗胸腰椎损伤",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,4,0.0,0.0
"4885a750-768a-475d-bd2c-000facf02a08",4181,"腰背肌","ANATOMY","

腰背肌是位于腰部的肌肉群，用于功能锻炼以帮助复位，并且需要经常锻炼以预防和调护腰部疾病。常见的锻炼方法包括飞燕点水、五点支撑练功等。","['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'
 '01ad7a54055bd6e91af5cef5136823ae7edc64ca24a062a3c562352d39aa436bfc4c7ab8b2b38836baf2b4155c35fc05e667e3f73bb4bb75d657855ca4a54b75'
 '35f666cffe788bb64ddbd8a402e5d0cc93f5d2604bb0ce0d57fe88de0ba22d3fce8359050b73253ed7f0ed3b23d78f34087a96a8f546d69a7adc0a4db340bf02']",3,7,0.0,0.0
"8da225a6-b829-43b2-98b7-632c6e463536",4182,"消风散","FORMULA","消风散是古代用于治疗颈部急性损伤的中药方剂",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,0,"",""
"7bf6516e-ada8-42a4-aa21-11045874cefe",4183,"住痛散","FORMULA","住痛散是古代用于治疗颈部急性损伤的中药方剂",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,0,"",""
"6e5956e1-2167-450a-848c-de0736dbf58c",4184,"麻药","HERB","麻药是古代用于治疗颈部急性损伤的药物",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,0,"",""
"dcd5a566-1ef7-4459-af15-9b8d3b8f190c",4185,"颈围","EQUIPMENT","

颈围是一种用于固定颈项的设备，主要用于急性发作期提供休息支持，并在持续牵引复位法后保护颈椎。","['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'
 '9356d549f3caf1bd777d1b4c9b5d8119f6149b3d7338056b85e700027c0ae63d0ff3e0504809ffc26751d6810714cf6031c6b7f89c0cd937352c7233f5a1b792']",2,0,"",""
"4d477a2c-0571-43dc-bb5c-29448e6f4df3",4186,"过伸位复位","","",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,1,0.0,0.0
"90dc1833-f880-49f7-837b-e29d603eefce",4187,"屈曲位复位","","",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,1,0.0,0.0
"88f063af-4133-4974-9e13-d57a2c882f4a",4188,"胸腰椎损伤","","",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,2,0.0,0.0
"de0fb25b-2580-4857-9760-af2404d61d46",4189,"下肢牵引复位法","","",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,1,0.0,0.0
"7cbac564-e4dd-480f-8325-9413ae3c660b",4190,"椎体间隙","ANATOMY","椎体间隙是脊柱的一部分，其明显增宽是过度牵引的常见征象",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,1,0.0,0.0
"c3de64b4-16aa-4de4-9b96-b5074cadf5aa",4191,"五点支撑法","TREATMENT","五点支撑法是腰背肌锻炼的一种方法，用于脊柱损伤复位",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,4,0.0,0.0
"5910b168-fe1b-4d4c-88f1-062ee9c81884",4192,"三点支撑法","TREATMENT","三点支撑法是腰背肌锻炼的一种方法，用于脊柱损伤复位",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,4,0.0,0.0
"932cf93c-152f-4be3-93e3-09d6d4da0aef",4193,"四点支撑法","TREATMENT","四点支撑法是腰背肌锻炼的一种方法，用于脊柱损伤复位",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,1,0.0,0.0
"d61015ae-c3a6-4543-9c8c-0501f61a54e7",4194,"飞燕点水练功法","TREATMENT","飞燕点水练功法是用于锻炼腰背肌的一种方法",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,1,0.0,0.0
"7568950d-7f6a-401b-b500-4aeaac83fc0b",4195,"脊柱关节僵硬挛缩","SYMPTOM","脊柱关节僵硬挛缩是脊柱损伤后可能出现的晚期症状",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,1,0.0,0.0
"394c18e5-e0e9-4cff-9da3-2cdd12babb68",4196,"复位效果","","",['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'],1,1,0.0,0.0
"d4291341-9749-4ae6-b6c9-84992c435a76",4197,"持续牵引复位法","","","['f507e56eac8b4ae02e75cf8c4578dec71b13d7d82b72572eea4abb757fbc152f42e1c90de72df87a5f17848f85175058cf751948d10347472e21d7189f31c0ef'
 '839ce561f6e2daf4b2382abc70c1f5c3071942156a1d91f88f9677a4ff40037c11639138c8a477972ca154e6d624656383292360bb4bb5949d91cfb77199f81b']",2,4,0.0,0.0
"b8fb132a-206f-4181-b57e-24aff77de485",4198,"牵引过伸按压法","TREATMENT","一种用于脊柱复位的治疗方法，患者俯卧硬板床，助手协助进行牵引和下压操作",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,2,0.0,0.0
"7bb9515d-5c6d-41be-86d9-f7de77b09a65",4199,"二桌复位法","TREATMENT","一种利用高低桌使胸腰部悬空以达到脊柱过伸复位的治疗方法",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,2,0.0,0.0
"547413e9-f887-4191-b39a-50db292b7714",4200,"两踝悬吊复位法","TREATMENT","一种通过悬吊患者双踝使胸腰段脊柱过伸复位的治疗方法",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,2,0.0,0.0
"34839244-7480-44ed-bcb4-1dded85cffff",4201,"过伸夹板","EQUIPMENT","用于维持脊柱过伸复位效果的固定设备",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,5,0.0,0.0
"98166d0f-b1c5-400a-88ea-5716c8efacf0",4202,"头-胸支架","EQUIPMENT","用于颈椎损伤固定的设备",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,1,0.0,0.0
"ffa27438-3ba9-43c2-ae04-ecaaeaec97f8",4203,"头颈胸石膏","EQUIPMENT","用于颈椎损伤固定的设备",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,0,"",""
"a81e93bd-64a4-457f-a364-c7a6caba6511",4204,"颈围领","EQUIPMENT","用于颈椎损伤固定的设备",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,0,"",""
"a9869914-070d-4829-b553-3fe76d76b83b",4205,"腰椎屈曲压缩性骨折","INJURY","一种腰椎骨折类型，通过腰部垫枕和过伸位夹板支具进行复位和固定",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,2,0.0,0.0
"9950d59c-0949-4d08-998a-1b84da19e52d",4206,"腰背肌锻炼","TREATMENT","用于促进骨折复位和恢复的肌肉训练活动",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,1,0.0,0.0
"2f8fffa7-67df-43ad-b56b-cdeb3fc06cb3",4207,"复位床","EQUIPMENT","用于进行脊柱复位操作的专用床",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,1,0.0,0.0
"c0e638ab-ea7d-43d0-be70-c71b7dbb2bb7",4208,"石膏背心","EQUIPMENT","用于固定脊柱复位效果的设备",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,1,0.0,0.0
"277fd2b8-967d-4a39-8aa2-6b964980df45",4209,"金属胸腰过伸支架","EQUIPMENT","用于固定脊柱复位效果的设备",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,1,0.0,0.0
"3d0023af-2263-46ba-bb62-4554efbfdc6d",4210,"头颈过伸位固定","TREATMENT","一种用于颈椎屈曲型损伤的固定方法",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,2,0.0,0.0
"cc92e180-0456-4a0e-a862-cae0fb1cdbd1",4211,"颈椎屈曲型损伤","INJURY","一种颈椎损伤类型，需使用颅骨牵引和头颈过伸位固定",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,3,0.0,0.0
"d91be25e-b980-4934-8e77-14a27a4e1aba",4212,"颈椎过伸型损伤","INJURY","一种颈椎损伤类型，需保持颈椎屈曲位",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,0,"",""
"c990e78d-afde-4639-9fd9-81d71effe02d",4213,"胸腰段","ANATOMY","脊柱的一部分，包括胸椎和腰椎区域",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,0,"",""
"8ab49768-8faf-4c58-9632-53209b27d46a",4214,"垫枕法","","",['6027a5019491ed8ff65c8ed6fef7f09972ff25f758522c586720f86ce4d50296c152b55f39e07fd83e96a0afa95d1b82e5d682e1b9e4c9a5550cb1f738a2fe25'],1,2,0.0,0.0
"fa419e44-04d3-4028-91e4-d808d69a05c4",4215,"壮腰健肾汤","FORMULA","壮腰健肾汤是一种内服药物，用于治疗肝肾不足、气血两虚，具有补益肝肾、调养气血的作用",['2f5f6dfb38966394ce7d636b31161c5eae67b349eb5c7d47aa58d7adb913ab97d5058e23c7647ad6fb6b3f6eb12af21a01eb77a25a961f9201cc92630a9b52f8'],1,1,0.0,0.0
